botanical_entry_id,common_name_pt,common_name_en,botanical_name,scientific_name,variety_cultivar,alternative_names,duplicate_name_group,duplicate_name_count,part_used,season,ferment_safety,use_type,functions,form_in_system,micronutrients,notes,ayurvedic_profile,tcm_meridians,tcm_nature_flavour,archetype_animal,scientific_actions,synergy_tags,element_planet,permaculture_guild,biodynamic_timing,soil_type,growing_conditions,foraging_habitat,plant_type,perennial_main_group,sweep_bucket,scarcity_class,conservation_relevance,heritage_flag,medicinal_flag,ecological_value_flag,perennial_rating,inclusion_rationale,mature_height_m_min,mature_height_m_max,mature_height_m,mature_spread_m_min,mature_spread_m_max,mature_spread_m,size_class,root_volume_class,container_suitable,pruning_response,dwarf_flag,grafted_flag,self_fertile_flag,pollination_requirement,pollinator_type,pollination_notes,plant_lifespan_years,productive_lifespan_years,replacement_cycle_years,data_confidence_level,data_source_type,record_completeness_score,fields_completed_count,system_roles,propagation_difficulty,propagation_success_rate,invasiveness_risk_level,spread_control_required,min_temp_c,max_temp_c,drought_tolerance,frost_tolerance,endemic_to_brazil,conservation_flag,invasive_risk_brazil,source_url_primary,source_url_secondary,source_url_tertiary,confidence_score,confidence_notes,kombucha_1f_friendly_flag,tea_friendly_flag,bitters_friendly_flag,cordial_friendly_flag,fresh_produce_friendly_flag,preserve_friendly_flag,cosmetic_friendly_flag,source_table,source_row
BOT-BR-0443,batatinha,,Ipomoea aristolochiifolia,ipomoea aristolochiifolia,,corda-de-viola; campainha; corriola,batatinha,3,,,,,,Liana/volúvel/trepadeira,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Amazônia, Cerrado, Mata Atlântica. Vegetation: Área Antrópica, Carrasco, Cerrado (lato sensu), Floresta Ciliar ou Galeria, Floresta Ombrófila (= Floresta Pluvial). Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: dense ombrophilous forest fit; homegarden/disturbed-edge crossover; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-00243",,,,,,,,,,Terrícola,"Amazônia, Cerrado, Mata Atlântica; Área Antrópica, Carrasco, Cerrado (lato sensu), Floresta Ciliar ou Galeria, Floresta Ombrófila (= Floresta Pluvial)","Área Antrópica, Carrasco, Cerrado (lato sensu), Floresta Ciliar ou Galeria, Floresta Ombrófila (= Floresta Pluvial)",liana_vine,Liana/Vine,well_known_core_species,common_cultivated,,FALSE,,FALSE,5,biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Known cultivated or strongly vernacularized Brazil-occurring taxon kept in core branch coverage. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,6,6,,2.5,2.5,L,high,limited,responsive_with_species_variation,FALSE,,,,,,,,,medium_high,JBRJ_Flora2015; derived_builder_fields,0.486,34,fruit_producer;climber,,,review_naturalized,TRUE,-2,34,medium,medium_high,FALSE,,review_naturalized,https://floradobrasil.jbrj.gov.br/consulta/?q=ipomoea%20aristolochiifolia,https://powo.science.kew.org/results?q=ipomoea%20aristolochiifolia,,0.486,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,7025
BOT-BR-0444,jetirana,,Ipomoea bahiensis,ipomoea bahiensis,,,jetirana,1,,,,,,Liana/volúvel/trepadeira,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Amazônia, Caatinga, Cerrado, Mata Atlântica. Vegetation: Área Antrópica, Carrasco, Cerrado (lato sensu). Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: homegarden/disturbed-edge crossover; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-01281",,,,,,,,,,Terrícola,"Amazônia, Caatinga, Cerrado, Mata Atlântica; Área Antrópica, Carrasco, Cerrado (lato sensu)","Área Antrópica, Carrasco, Cerrado (lato sensu)",liana_vine,Liana/Vine,indigenous_traditional_long_use,endemic_or_localized,endemic_native,FALSE,,TRUE,5,biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Native vernacular taxon retained for traditional/long-use coverage. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,6,6,,2.5,2.5,L,high,limited,responsive_with_species_variation,FALSE,,,,,,,,,medium,JBRJ_Flora2015; derived_builder_fields,0.486,34,climber;xeric_support,,,low_native,FALSE,8,40,high,low,TRUE,endemic_native,low_native,https://floradobrasil.jbrj.gov.br/consulta/?q=ipomoea%20bahiensis,https://powo.science.kew.org/results?q=ipomoea%20bahiensis,,0.486,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,7027
BOT-BR-0445,batata,,Ipomoea batatas,ipomoea batatas,,batata-da-terra; batata-doce; Sweet-potato,batata,2,,,,,,Erva; Liana/volúvel/trepadeira,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Amazônia, Caatinga, Cerrado, Mata Atlântica, Pampa, Pantanal. Vegetation: Área Antrópica, Cerrado (lato sensu), Floresta Ombrófila (= Floresta Pluvial), Restinga. Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: restinga/coastal-sand fit; dense ombrophilous forest fit; homegarden/disturbed-edge crossover; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-00244",,,,,,,,,,Terrícola,"Amazônia, Caatinga, Cerrado, Mata Atlântica, Pampa, Pantanal; Área Antrópica, Cerrado (lato sensu), Floresta Ombrófila (= Floresta Pluvial), Restinga","Área Antrópica, Cerrado (lato sensu), Floresta Ombrófila (= Floresta Pluvial), Restinga",liana_vine,Liana/Vine,well_known_core_species,common_cultivated,,FALSE,,FALSE,5,biome_tags=Atlantic_Forest|Coastal_Restinga; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Known cultivated or strongly vernacularized Brazil-occurring taxon kept in core branch coverage. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,6,6,,2.5,2.5,L,high,limited,responsive_with_species_variation,FALSE,,,,,,,,,medium_high,JBRJ_Flora2015; derived_builder_fields,0.486,34,fruit_producer;climber;xeric_support,,,review_naturalized,TRUE,8,40,high,low,FALSE,,review_naturalized,https://floradobrasil.jbrj.gov.br/consulta/?q=ipomoea%20batatas,https://powo.science.kew.org/results?q=ipomoea%20batatas,,0.486,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,16991
BOT-BR-0446,algodão-bravo,,Ipomoea carnea subsp. fistulosa,ipomoea carnea subsp. fistulosa,subsp. fistulosa,algodão-do-campo; campainha-de-canudo; ipoméia-arbórea; canudo; canudo-das-lagoas; maniorana,algodao-bravo,2,,,,,,Subarbusto,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Amazônia, Caatinga, Cerrado, Mata Atlântica, Pampa, Pantanal. Vegetation: Área Antrópica, Campo de Várzea, Cerrado (lato sensu), Floresta Ciliar ou Galeria, Floresta de Várzea, Restinga. Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: restinga/coastal-sand fit; homegarden/disturbed-edge crossover; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-00245",,,,,,,,,,Terrícola,"Amazônia, Caatinga, Cerrado, Mata Atlântica, Pampa, Pantanal; Área Antrópica, Campo de Várzea, Cerrado (lato sensu), Floresta Ciliar ou Galeria, Floresta de Várzea, Restinga","Área Antrópica, Campo de Várzea, Cerrado (lato sensu), Floresta Ciliar ou Galeria, Floresta de Várzea, Restinga",subshrub,Subshrub,heritage_scarce_regionally_preserved,known_native,,TRUE,,TRUE,4,biome_tags=Atlantic_Forest|Coastal_Restinga; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Named infraspecific or endemic vernacular taxon retained for heritage/regional preservation coverage. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,0.7,0.7,,0.6,0.6,S,low,yes,cutback_or_cleanup_tolerant,FALSE,,,,,,,,,medium_high,JBRJ_Flora2015; derived_builder_fields,0.5,35,wetland_filter;xeric_support,,,low_native,FALSE,8,40,high,low,FALSE,,low_native,https://floradobrasil.jbrj.gov.br/consulta/?q=ipomoea%20carnea%20subsp.%20fistulosa,https://powo.science.kew.org/results?q=ipomoea%20carnea%20subsp.%20fistulosa,,0.5,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,16996
BOT-BR-0447,corda-de-viola,,Ipomoea cynanchifolia,ipomoea cynanchifolia,,gramofone,corda-de-viola,1,,,,,,Liana/volúvel/trepadeira,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Amazônia, Caatinga, Cerrado, Mata Atlântica. Vegetation: Área Antrópica, Campinarana, Campo Limpo. CNCFlora overlay category: DD. Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: homegarden/disturbed-edge crossover; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-00247",,,,,,,,,,Terrícola,"Amazônia, Caatinga, Cerrado, Mata Atlântica; Área Antrópica, Campinarana, Campo Limpo","Área Antrópica, Campinarana, Campo Limpo",liana_vine,Liana/Vine,ecological_conservation_relevant,watchlist_or_data_deficient,CNCFlora_overlay_DD,FALSE,,TRUE,5,biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Threat-assessed Brazil-occurring taxon retained for conservation-targeted coverage. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,6,6,,2.5,2.5,L,high,limited,responsive_with_species_variation,FALSE,,,,,,,,,medium_high,JBRJ_Flora2015; CNCFlora_overlay; derived_builder_fields,0.5,35,climber;xeric_support,,,low_native,FALSE,8,40,high,low,FALSE,CNCFlora_overlay_DD,low_native,https://floradobrasil.jbrj.gov.br/consulta/?q=ipomoea%20cynanchifolia,https://powo.science.kew.org/results?q=ipomoea%20cynanchifolia,,0.5,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,28398
BOT-BR-0448,batatão-de-canga,,Ipomoea marabaensis,ipomoea marabaensis,,,batatao-de-canga,1,,,,,,Liana/volúvel/trepadeira,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Amazônia. Vegetation: Vegetação Sobre Afloramentos Rochosos. Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: rocky-outcrop fit; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-01282",,,,,,,,,,Terrícola,Amazônia; Vegetação Sobre Afloramentos Rochosos,Vegetação Sobre Afloramentos Rochosos,liana_vine,Liana/Vine,indigenous_traditional_long_use,endemic_or_localized,endemic_native,FALSE,,TRUE,5,biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Native vernacular taxon retained for traditional/long-use coverage. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,6,6,,2.5,2.5,L,high,limited,responsive_with_species_variation,FALSE,,,,,,,,,medium,JBRJ_Flora2015; derived_builder_fields,0.486,34,climber,,,low_native,FALSE,10,35,low_to_medium,low,TRUE,endemic_native,low_native,https://floradobrasil.jbrj.gov.br/consulta/?q=ipomoea%20marabaensis,https://powo.science.kew.org/results?q=ipomoea%20marabaensis,,0.486,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,82062
BOT-BR-0449,amarra-amarra,,Ipomoea nil,ipomoea nil,,corda-de-viola; corriola; Jetirana,amarra-amarra,1,,,,,,Liana/volúvel/trepadeira,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Amazônia, Caatinga, Cerrado, Mata Atlântica. Vegetation: Área Antrópica, Caatinga (stricto sensu), Campo Limpo, Cerrado (lato sensu), Floresta Estacional Perenifólia, Floresta Estacional Semidecidual, Floresta Ombrófila (= Floresta Pluvial), Floresta Ombrófila Mista. Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: dense ombrophilous forest fit; seasonal-forest transition fit; homegarden/disturbed-edge crossover; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-00250",,,,,,,,,,Terrícola,"Amazônia, Caatinga, Cerrado, Mata Atlântica; Área Antrópica, Caatinga (stricto sensu), Campo Limpo, Cerrado (lato sensu), Floresta Estacional Perenifólia, Floresta Estacional Semidecidual, Floresta Ombrófila (= Floresta Pluvial), Floresta Ombrófila Mista","Área Antrópica, Caatinga (stricto sensu), Campo Limpo, Cerrado (lato sensu), Floresta Estacional Perenifólia, Floresta Estacional Semidecidual, Floresta Ombrófila (= Floresta Pluvial), Floresta Ombrófila Mista",liana_vine,Liana/Vine,well_known_core_species,common_cultivated,,FALSE,,FALSE,5,biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Known cultivated or strongly vernacularized Brazil-occurring taxon kept in core branch coverage. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,6,6,,2.5,2.5,L,high,limited,responsive_with_species_variation,FALSE,,,,,,,,,medium_high,JBRJ_Flora2015; derived_builder_fields,0.486,34,fruit_producer;climber;xeric_support,,,review_naturalized,TRUE,8,40,high,low,FALSE,,review_naturalized,https://floradobrasil.jbrj.gov.br/consulta/?q=ipomoea%20nil,https://powo.science.kew.org/results?q=ipomoea%20nil,,0.486,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,7050
BOT-BR-0450,batata-da-praia,,Ipomoea pes-caprae subsp. brasiliensis,ipomoea pes-caprae subsp. brasiliensis,subsp. brasiliensis,batata-do-mar; pé-de-cabra; salsa-brava,batata-da-praia,1,,,,,,Erva,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Amazônia, Mata Atlântica. Vegetation: Restinga. Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: restinga/coastal-sand fit; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-00251",,,,,,,,,,Terrícola,"Amazônia, Mata Atlântica; Restinga",Restinga,herb,Herb,heritage_scarce_regionally_preserved,known_native,,TRUE,,TRUE,4,biome_tags=Atlantic_Forest|Coastal_Restinga; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Named infraspecific or endemic vernacular taxon retained for heritage/regional preservation coverage. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,0.8,0.8,,0.5,0.5,S,low,yes,cutback_or_cleanup_tolerant,FALSE,,,,,,,,,medium_high,JBRJ_Flora2015; derived_builder_fields,0.5,35,wetland_filter,,,low_native,FALSE,-2,34,medium,medium_high,FALSE,,low_native,https://floradobrasil.jbrj.gov.br/consulta/?q=ipomoea%20pes-caprae%20subsp.%20brasiliensis,https://powo.science.kew.org/results?q=ipomoea%20pes-caprae%20subsp.%20brasiliensis,,0.5,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,17004
BOT-BR-0451,glória-da-manhã,,Ipomoea tricolor,ipomoea tricolor,,corda-de-viola; morning-glory,gloria-da-manha,1,,,,,,Liana/volúvel/trepadeira,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Cerrado, Mata Atlântica. Vegetation: Área Antrópica. Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: homegarden/disturbed-edge crossover; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-00252",,,,,,,,,,Terrícola,"Cerrado, Mata Atlântica; Área Antrópica",Área Antrópica,liana_vine,Liana/Vine,well_known_core_species,common_cultivated,,FALSE,,FALSE,5,biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Known cultivated or strongly vernacularized Brazil-occurring taxon kept in core branch coverage. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,6,6,,2.5,2.5,L,high,limited,responsive_with_species_variation,FALSE,,,,,,,,,medium_high,JBRJ_Flora2015; derived_builder_fields,0.486,34,fruit_producer;climber,,,review_non_native,FALSE,5,34,low_to_medium,low_to_medium,FALSE,,review_non_native,https://floradobrasil.jbrj.gov.br/consulta/?q=ipomoea%20tricolor,https://powo.science.kew.org/results?q=ipomoea%20tricolor,,0.486,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,126002
BOT-BR-0452,campainha,,Ipomoea triloba,ipomoea triloba,,corda-de-viola; corriola; jetirana,campainha,2,,,,,,Liana/volúvel/trepadeira,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Amazônia, Caatinga, Cerrado, Mata Atlântica. Vegetation: Área Antrópica. Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: homegarden/disturbed-edge crossover; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-00253",,,,,,,,,,Terrícola,"Amazônia, Caatinga, Cerrado, Mata Atlântica; Área Antrópica",Área Antrópica,liana_vine,Liana/Vine,well_known_core_species,common_cultivated,,FALSE,,FALSE,5,biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Known cultivated or strongly vernacularized Brazil-occurring taxon kept in core branch coverage. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,6,6,,2.5,2.5,L,high,limited,responsive_with_species_variation,FALSE,,,,,,,,,medium_high,JBRJ_Flora2015; derived_builder_fields,0.486,34,fruit_producer;climber;xeric_support,,,review_naturalized,TRUE,8,40,high,low,FALSE,,review_naturalized,https://floradobrasil.jbrj.gov.br/consulta/?q=ipomoea%20triloba,https://powo.science.kew.org/results?q=ipomoea%20triloba,,0.486,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,7069
BOT-BR-0453,Ixora,,Ixora coccinea,ixora coccinea,,,ixora,1,,,,,,Arbusto,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Amazônia, Caatinga, Cerrado, Mata Atlântica, Pampa. Vegetation: Área Antrópica. Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: homegarden/disturbed-edge crossover; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-00611",,,,,,,,,,Terrícola,"Amazônia, Caatinga, Cerrado, Mata Atlântica, Pampa; Área Antrópica",Área Antrópica,shrub,Shrub,well_known_core_species,common_cultivated,,FALSE,,FALSE,5,biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Known cultivated or strongly vernacularized Brazil-occurring taxon kept in core branch coverage. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,2.5,2.5,,2,2,M,medium,yes,responsive_with_species_variation,FALSE,,,,,,,,,medium_high,JBRJ_Flora2015; derived_builder_fields,0.471,33,fruit_producer;xeric_support,,,review_non_native,FALSE,8,40,high,low,FALSE,,review_non_native,https://floradobrasil.jbrj.gov.br/consulta/?q=ixora%20coccinea,https://powo.science.kew.org/results?q=ixora%20coccinea,,0.471,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,26071
